Activation Date,Baseline / Compared,Baseline Filter,Business Segment,Campaign,City,Compared Campaign,Country,Customer ID,Customer Name,Customer Type,Order ID,Product ID,Product Name,Region,Row ID,Signup Date,State,Sub-Category (group),Swipe Date,Discount,Revenue to Charge Ratio,Total Charge,Total Revenue,레코드 수
2014-06-23,,거짓,Commercial ,Exclusive Offers Campaign,Brisbane,거짓,Australia,MB-18085,Mick Brown,Consumer,IN-2014-13821,OFF-ST-10000287,"Rogers Box, Blue",Oceania,5372,2014-06-17,Queensland,Prestige,2014-08-19,0.1,21.01%,21.573,4.533,1
2014-06-23,,거짓,Investment,Exclusive Offers Campaign,Lucknow,거짓,India,AG-10900,Arthur Gainer,Consumer,IN-2014-69856,TEC-AC-10002335,"Belkin Memory Card, USB",Central Asia,5712,2014-06-17,Uttar Pradesh,Rewards,2014-08-21,0,3.00%,460.08,13.8,1
2014-06-20,Baseline Campaign,참,Private,Compare Cards Campaign,Wollongong,거짓,Australia,AJ-10960,Astrea Jones,Consumer,IN-2014-58733,FUR-BO-10002510,"Safco 3-Shelf Cabinet, Traditional",Oceania,3383,2014-06-18,New South Wales,Travel,2014-08-18,0.1,9.99%,607.824,60.744,1
2014-06-20,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Manila,참,Philippines,SC-20770,Stewart Carmichael,Corporate,IN-2014-34534,OFF-BI-10000089,"Wilson Jones 3-Hole Punch, Recycled",Southeast Asia,9409,2014-06-18,National Capital,Business Platinum,2014-06-30,0.15,39.99%,48.195,19.275,1
2014-06-21,Baseline Campaign,참,Private,Compare Cards Campaign,Medan,거짓,Indonesia,JG-15805,John Grady,Corporate,IN-2014-41212,FUR-CH-10001684,"Office Star Rocking Chair, Adjustable",Southeast Asia,5093,2014-06-18,Sumatera Utara,Premier Miles,2014-06-30,0.27,0.00%,523.41,0,1
2014-06-21,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Perth,거짓,Australia,CW-11905,Carl Weiss,Corporate,IN-2014-71788,OFF-AR-10001850,"BIC Highlighters, Fluorescent",Oceania,5825,2014-06-18,Western Australia,Business Platinum,2014-07-12,0.1,3.25%,90.855,2.955,1
2014-06-21,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Medan,거짓,Indonesia,JG-15805,John Grady,Corporate,IN-2014-41212,OFF-AR-10004900,"Boston Canvas, Easy-Erase",Southeast Asia,5094,2014-06-18,Sumatera Utara,Business Platinum,2014-07-29,0.27,0.00%,118.0629,0,1
2014-06-21,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Medan,거짓,Indonesia,JG-15805,John Grady,Corporate,IN-2014-41212,OFF-BI-10003475,"Wilson Jones Index Tab, Recycled",Southeast Asia,5090,2014-06-18,Sumatera Utara,Business Platinum,2014-07-04,0.17,34.72%,22.6092,7.8492,1
2014-06-21,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Medan,거짓,Indonesia,JG-15805,John Grady,Corporate,IN-2014-41212,OFF-FA-10000697,"Advantus Rubber Bands, 12 Pack",Southeast Asia,5092,2014-06-18,Sumatera Utara,Business Signature,2014-08-18,0.47,0.00%,25.4718,0,1
2014-06-21,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Medan,거짓,Indonesia,JG-15805,John Grady,Corporate,IN-2014-41212,OFF-LA-10000688,"Harbour Creations Shipping Labels, Laser Printer Compatible",Southeast Asia,5091,2014-06-18,Sumatera Utara,Business Signature,2014-06-26,0.47,0.00%,18.2214,0,1
2014-06-21,Baseline Campaign,참,Investment,Compare Cards Campaign,Chennai,거짓,India,GW-14605,Giulietta Weimer,Consumer,IN-2014-16852,TEC-AC-10002533,"Enermax Memory Card, USB",Central Asia,8480,2014-06-18,Tamil Nadu,Rewards,2014-07-15,0,15.99%,458.4,73.32,1
2014-06-21,Baseline Campaign,참,Investment,Compare Cards Campaign,Chennai,거짓,India,GW-14605,Giulietta Weimer,Consumer,IN-2014-16852,TEC-CO-10001407,"Canon Ink, Digital",Central Asia,8479,2014-06-18,Tamil Nadu,Rewards,2014-06-24,0,24.99%,587.16,146.76,1
2014-06-21,Baseline Campaign,참,Investment,Compare Cards Campaign,Jakarta,거짓,Indonesia,PF-19225,Phillip Flathmann,Consumer,IN-2014-79271,TEC-CO-10002697,"Brother Wireless Fax, High-Speed",Southeast Asia,8850,2014-06-18,Jakarta,Rewards,2014-08-07,0.07,23.65%,350.6193,82.9293,1
2014-06-22,,거짓,Private,Exclusive Offers Campaign,Imphal,거짓,India,DS-13030,Darrin Sayre,Corporate,IN-2014-17426,FUR-BO-10004699,"Dania 3-Shelf Cabinet, Mobile",Central Asia,3990,2014-06-18,Manipur,Travel,2014-07-28,0,0.00%,863.82,0,1
2014-06-22,,거짓,Private,Exclusive Offers Campaign,Wollongong,거짓,Australia,JP-15520,Jeremy Pistek,Consumer,ID-2014-65754,FUR-CH-10002626,"Hon Steel Folding Chair, Adjustable",Oceania,8739,2014-06-18,New South Wales,Premier Miles,2014-07-14,0.1,43.31%,75.519,32.709,1
2014-06-22,,거짓,Private,Exclusive Offers Campaign,Wollongong,거짓,Australia,JP-15520,Jeremy Pistek,Consumer,ID-2014-65754,FUR-FU-10000306,"Rubbermaid Clock, Duo Pack",Oceania,8737,2014-06-18,New South Wales,Gold,2014-08-05,0.1,0.00%,135.594,0,1
2014-06-22,,거짓,Private,Exclusive Offers Campaign,Wollongong,거짓,Australia,JP-15520,Jeremy Pistek,Consumer,ID-2014-65754,FUR-TA-10003510,"Hon Computer Table, Fully Assembled",Oceania,8742,2014-06-18,New South Wales,Platinum,2014-08-06,0.3,2.86%,345.597,9.867000000,1
2014-06-22,,거짓,Commercial ,Exclusive Offers Campaign,Kabul,거짓,Afghanistan,TS-21205,Thomas Seio,Corporate,IN-2014-18791,OFF-EN-10003715,"Kraft Manila Envelope, Set of 50",Central Asia,7017,2014-06-18,Kabul,Business Signature,2014-08-04,0,11.89%,79.47,9.45,1
2014-06-22,,거짓,Commercial ,Exclusive Offers Campaign,Kabul,거짓,Afghanistan,TS-21205,Thomas Seio,Corporate,IN-2014-18791,OFF-LA-10000108,"Harbour Creations Color Coded Labels, Laser Printer Compatible",Central Asia,7016,2014-06-18,Kabul,Business Signature,2014-07-30,0,34.88%,64.5,22.5,1
2014-06-22,,거짓,Commercial ,Exclusive Offers Campaign,Wollongong,거짓,Australia,JP-15520,Jeremy Pistek,Consumer,ID-2014-65754,OFF-BI-10000777,"Ibico Binder Covers, Clear",Oceania,8740,2014-06-18,New South Wales,Business Platinum,2014-07-31,0.1,11.01%,23.598,2.598,1
2014-06-22,,거짓,Commercial ,Exclusive Offers Campaign,Wollongong,거짓,Australia,JP-15520,Jeremy Pistek,Consumer,ID-2014-65754,OFF-PA-10003338,"Enermax Parchment Paper, Recycled",Oceania,8738,2014-06-18,New South Wales,Prestige,2014-07-31,0.1,43.14%,96.39,41.58,1
2014-06-22,,거짓,Commercial ,Exclusive Offers Campaign,Wollongong,거짓,Australia,JP-15520,Jeremy Pistek,Consumer,ID-2014-65754,OFF-SU-10000866,"Elite Trimmer, Serrated",Oceania,8741,2014-06-18,New South Wales,Prestige,2014-07-01,0.1,2.18%,103.599,2.259,1
2014-06-23,,거짓,Private,Exclusive Offers Campaign,Bangkok,거짓,Thailand,SV-20365,Seth Vernon,Consumer,ID-2014-20058,FUR-BO-10002964,"Dania Floating Shelf Set, Pine",Southeast Asia,602,2014-06-18,Bangkok,Travel,2014-07-22,0.37,0.00%,537.705,0,1
2014-06-23,,거짓,Commercial ,Exclusive Offers Campaign,Bangkok,거짓,Thailand,SV-20365,Seth Vernon,Consumer,ID-2014-20058,OFF-AP-10004274,"Hamilton Beach Blender, Black",Southeast Asia,604,2014-06-18,Bangkok,Business Platinum,2014-07-04,0.17,20.45%,175.4703,35.8803,1
2014-06-23,,거짓,Commercial ,Exclusive Offers Campaign,Bangkok,거짓,Thailand,SV-20365,Seth Vernon,Consumer,ID-2014-20058,OFF-LA-10003273,"Harbour Creations Color Coded Labels, Adjustable",Southeast Asia,601,2014-06-18,Bangkok,Business Signature,2014-08-05,0.47,0.00%,45.792,0,1
2014-06-23,,거짓,Commercial ,Exclusive Offers Campaign,Bandung,거짓,Indonesia,RC-19960,Ryan Crowe,Consumer,ID-2014-38944,OFF-PA-10002771,"SanDisk Parchment Paper, Premium",Southeast Asia,9594,2014-06-18,Jawa Barat,Prestige,2014-08-21,0.47,0.00%,70.8504,0,1
2014-06-23,,거짓,Commercial ,Exclusive Offers Campaign,Bangkok,거짓,Thailand,SV-20365,Seth Vernon,Consumer,ID-2014-20058,OFF-ST-10002161,"Tenex Trays, Single Width",Southeast Asia,603,2014-06-18,Bangkok,Prestige,2014-07-13,0.47,0.00%,143.736,0,1
2014-06-23,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Gorakhpur,참,India,CS-12505,Cindy Stewart,Consumer,IN-2014-57984,TEC-CO-10001204,"Sharp Copy Machine, Color",Central Asia,4247,2014-06-18,Haryana,Rewards,2014-08-08,0,15.99%,963.36,154.08,1
2014-06-23,,거짓,Investment,Exclusive Offers Campaign,Bandung,거짓,Indonesia,RC-19960,Ryan Crowe,Consumer,ID-2014-38944,TEC-CO-10004507,"Brother Fax and Copier, Digital",Southeast Asia,9595,2014-06-18,Jawa Barat,Rewards,2014-07-01,0.07,38.70%,533.2527,206.3727,1
2014-06-23,,거짓,Investment,Exclusive Offers Campaign,Bangkok,거짓,Thailand,SV-20365,Seth Vernon,Consumer,ID-2014-20058,TEC-PH-10003546,"Apple Signal Booster, with Caller ID",Southeast Asia,605,2014-06-18,Bangkok,Cash Back,2014-08-06,0.17,9.62%,340.2585,32.7285,1
2014-06-24,,거짓,Private,Exclusive Offers Campaign,Jodhpur,거짓,India,PH-18790,Patricia Hirasaki,Corporate,IN-2014-29116,FUR-CH-10002966,"Harbour Creations Swivel Stool, Red",Central Asia,9303,2014-06-18,Rajasthan,Premier Miles,2014-08-07,0,3.00%,180.12,5.4,1
2014-06-24,,거짓,Investment,Exclusive Offers Campaign,Gold Coast,거짓,Australia,CS-12490,Cindy Schnelling,Corporate,ID-2014-86173,TEC-CO-10003813,"Sharp Ink, Color",Oceania,10090,2014-06-18,Queensland,Rewards,2014-07-28,0.4,0.00%,302.04,0,1
2014-06-25,,거짓,Private,Exclusive Offers Campaign,Perth,거짓,Australia,TP-21130,Theone Pippenger,Consumer,IN-2014-66755,FUR-CH-10002872,"SAFCO Executive Leather Armchair, Adjustable",Oceania,7794,2014-06-18,Western Australia,Premier Miles,2014-07-20,0.1,0.00%,835.056,0,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,TP-21130,Theone Pippenger,Consumer,IN-2014-66755,OFF-BI-10000206,"Wilson Jones Binder Covers, Economy",Oceania,7791,2014-06-18,Western Australia,Business Platinum,2014-08-07,0.1,33.27%,30.213,10.053,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,TP-21130,Theone Pippenger,Consumer,IN-2014-66755,OFF-FA-10001026,"Stockwell Paper Clips, Assorted Sizes",Oceania,7793,2014-06-18,Western Australia,Business Signature,2014-08-09,0.1,0.00%,72.9,0,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,TP-21130,Theone Pippenger,Consumer,IN-2014-66755,OFF-LA-10004234,"Smead File Folder Labels, 5000 Label Set",Oceania,7796,2014-06-18,Western Australia,Business Signature,2014-07-23,0.1,0.00%,16.686,0,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,TP-21130,Theone Pippenger,Consumer,IN-2014-66755,OFF-PA-10001835,"SanDisk Computer Printout Paper, 8.5 x 11",Oceania,7795,2014-06-18,Western Australia,Prestige,2014-07-31,0.1,0.00%,122.148,0,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,TP-21130,Theone Pippenger,Consumer,IN-2014-66755,OFF-SU-10000496,"Fiskars Scissors, Steel",Oceania,7792,2014-06-18,Western Australia,Prestige,2014-07-10,0.1,26.57%,101.52,26.97,1
2014-06-19,,거짓,Private,Cashback Rewards Campaign,Kure,거짓,Japan,KE-16420,Katrina Edelman,Corporate,IN-2014-62366,FUR-CH-10003009,"Novimex Swivel Stool, Adjustable",North Asia,8710,2014-06-19,Hiroshima,Premier Miles,2014-08-17,0,25.00%,1168.65,292.11,1
2014-06-19,,거짓,Commercial ,Cashback Rewards Campaign,Kure,거짓,Japan,KE-16420,Katrina Edelman,Corporate,IN-2014-62366,OFF-FA-10000746,"Advantus Thumb Tacks, 12 Pack",North Asia,8708,2014-06-19,Hiroshima,Business Signature,2014-08-10,0,6.91%,65.1,4.5,1
2014-06-19,,거짓,Commercial ,Cashback Rewards Campaign,Kure,거짓,Japan,KE-16420,Katrina Edelman,Corporate,IN-2014-62366,OFF-LA-10001764,"Avery Round Labels, Adjustable",North Asia,8711,2014-06-19,Hiroshima,Business Signature,2014-07-19,0,4.76%,30.24,1.44,1
2014-06-19,,거짓,Commercial ,Cashback Rewards Campaign,Kure,거짓,Japan,KE-16420,Katrina Edelman,Corporate,IN-2014-62366,OFF-PA-10003906,"Eaton Memo Slips, Premium",North Asia,8709,2014-06-19,Hiroshima,Prestige,2014-08-02,0,44.98%,27.48,12.36,1
2014-06-22,Compared Campaign,거짓,Private,Signup Bonus Campaign,Bogor,참,Indonesia,MK-18160,Mike Kennedy,Consumer,IN-2014-24041,FUR-BO-10002819,"Ikea Stackable Bookrack, Traditional",Southeast Asia,6280,2014-06-19,Jawa Barat,Travel,2014-08-07,0.07,23.63%,341.9982,80.8182,1
2014-06-22,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Gujranwala,참,Pakistan,EH-13945,Eric Hoffmann,Consumer,ID-2014-44411,OFF-FA-10001126,"Accos Paper Clips, Metal",Central Asia,4526,2014-06-19,Punjab,Business Signature,2014-07-07,0.5,0.00%,13.47,0,1
2014-06-22,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Manila,거짓,Philippines,DM-13015,Darrin Martin,Consumer,ID-2014-57501,OFF-BI-10001324,"Ibico Hole Reinforcements, Clear",Southeast Asia,990,2014-06-19,National Capital,Business Platinum,2014-08-14,0.15,0.00%,27.4125,0,1
2014-06-22,Baseline Campaign,참,Commercial ,Compare Cards Campaign,Manila,거짓,Philippines,DM-13015,Darrin Martin,Consumer,ID-2014-57501,OFF-ST-10000103,"Smead Lockers, Industrial",Southeast Asia,989,2014-06-19,National Capital,Prestige,2014-06-29,0.45,0.00%,875.16,0,1
2014-06-22,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Bogor,참,Indonesia,MK-18160,Mike Kennedy,Consumer,IN-2014-24041,OFF-AR-10004749,"BIC Canvas, Blue",Southeast Asia,6281,2014-06-19,Jawa Barat,Business Platinum,2014-07-10,0.27,0.00%,274.407,0,1
2014-06-22,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Bogor,참,Indonesia,MK-18160,Mike Kennedy,Consumer,IN-2014-24041,OFF-FA-10001596,"Stockwell Clamps, 12 Pack",Southeast Asia,6282,2014-06-19,Jawa Barat,Business Signature,2014-06-26,0.47,0.00%,69.2286,0,1
2014-06-23,,거짓,Commercial ,Exclusive Offers Campaign,Jakarta,거짓,Indonesia,CC-12475,Cindy Chapman,Consumer,ID-2014-47225,OFF-FA-10001621,"OIC Rubber Bands, Bulk Pack",Southeast Asia,3724,2014-06-19,Jakarta,Business Signature,2014-07-30,0.47,0.00%,27.1413,0,1
2014-06-23,,거짓,Commercial ,Exclusive Offers Campaign,Jakarta,거짓,Indonesia,CC-12475,Cindy Chapman,Consumer,ID-2014-47225,OFF-ST-10003931,"Smead Lockers, Blue",Southeast Asia,3725,2014-06-19,Jakarta,Prestige,2014-07-27,0.17,0.00%,494.0658,0,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Surabaya,거짓,Indonesia,JL-15235,Janet Lee,Consumer,ID-2014-13135,OFF-LA-10001548,"Avery Shipping Labels, Adjustable",Southeast Asia,277,2014-06-19,Jawa Timur,Business Signature,2014-07-15,0.47,0.00%,20.67,0,1
2014-06-23,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Sydney,참,Australia,TH-21235,Tiffany House,Corporate,ID-2014-26960,OFF-SU-10004727,"Stiletto Letter Opener, Easy Grip",Oceania,2740,2014-06-20,New South Wales,Prestige,2014-06-25,0.1,34.44%,27,9.3,1
2014-06-23,Compared Campaign,거짓,Investment,Signup Bonus Campaign,Sydney,참,Australia,TH-21235,Tiffany House,Corporate,ID-2014-26960,TEC-CO-10001222,"Sharp Fax Machine, Laser",Oceania,2739,2014-06-20,New South Wales,Rewards,2014-08-06,0.1,0.00%,1596.51,0,1
2014-06-24,,거짓,Private,Exclusive Offers Campaign,Canberra,거짓,Australia,JL-15505,Jeremy Lonsdale,Consumer,ID-2014-33582,FUR-CH-10003419,"Hon Steel Folding Chair, Black",Oceania,5778,2014-06-20,Australian Capital Territory,Premier Miles,2014-08-13,0.4,0.00%,236.97,0,1
2014-06-25,,거짓,Private,Exclusive Offers Campaign,Perth,거짓,Australia,ND-18460,Neil Ducich,Corporate,ID-2014-11098,FUR-FU-10003447,"Eldon Light Bulb, Duo Pack",Oceania,1424,2014-06-20,Western Australia,Gold,2014-07-01,0.1,33.23%,45.468,15.108,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,ND-18460,Neil Ducich,Corporate,ID-2014-11098,OFF-FA-10001072,"Advantus Clamps, 12 Pack",Oceania,1423,2014-06-20,Western Australia,Business Signature,2014-08-04,0.1,17.74%,84.24,14.94,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,ND-18460,Neil Ducich,Corporate,ID-2014-11098,OFF-FA-10001010,"Stockwell Clamps, Metal",Oceania,1420,2014-06-20,Western Australia,Business Signature,2014-08-19,0.1,17.66%,17.415,3.075,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,ND-18460,Neil Ducich,Corporate,ID-2014-11098,OFF-LA-10000624,"Hon File Folder Labels, 5000 Label Set",Oceania,1422,2014-06-20,Western Australia,Business Signature,2014-06-28,0.1,29.86%,24.381,7.281,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,ND-18460,Neil Ducich,Corporate,ID-2014-11098,OFF-SU-10003803,"Acme Trimmer, Steel",Oceania,1419,2014-06-20,Western Australia,Prestige,2014-07-25,0.1,0.00%,118.746,0,1
2014-06-25,,거짓,Investment,Exclusive Offers Campaign,Perth,거짓,Australia,ND-18460,Neil Ducich,Corporate,ID-2014-11098,TEC-AC-10002568,"Enermax Numeric Keypad, Erganomic",Oceania,1421,2014-06-20,Western Australia,Rewards,2014-07-23,0.1,38.86%,105.894,41.154,1
2014-06-26,,거짓,Private,Exclusive Offers Campaign,Hyderabad,거짓,India,DV-13465,Dianna Vittorini,Consumer,IN-2014-63206,FUR-BO-10000210,"Ikea Library with Doors, Pine",Central Asia,2241,2014-06-20,Telangana,Travel,2014-07-12,0,30.00%,1094.22,328.23,1
2014-06-26,,거짓,Private,Exclusive Offers Campaign,Chongqing,거짓,China,KD-16495,Keith Dawkins,Corporate,IN-2014-51432,FUR-BO-10001749,"Bush Classic Bookcase, Traditional",North Asia,6465,2014-06-20,Chongqing,Travel,2014-07-22,0,6.00%,2063.4,123.75,1
2014-06-26,,거짓,Commercial ,Exclusive Offers Campaign,Chongqing,거짓,China,KD-16495,Keith Dawkins,Corporate,IN-2014-51432,OFF-ST-10000007,"Fellowes File Cart, Single Width",North Asia,6464,2014-06-20,Chongqing,Prestige,2014-08-21,0,50.00%,412.02,206.01,1
2014-06-26,,거짓,Investment,Exclusive Offers Campaign,Perth,거짓,Australia,TP-21565,Tracy Poddar,Corporate,IN-2014-62219,TEC-AC-10002649,"Belkin Keyboard, Programmable",Oceania,8765,2014-06-20,Western Australia,Rewards,2014-07-11,0.1,28.87%,153.684,44.364,1
2014-06-25,,거짓,Commercial ,Exclusive Offers Campaign,Bandung,거짓,Indonesia,KB-16600,Ken Brennan,Corporate,ID-2014-78564,OFF-BI-10000389,"Ibico Binding Machine, Clear",Southeast Asia,572,2014-06-21,Jawa Barat,Business Platinum,2014-08-06,0.17,0.00%,126.6912,0,1
2014-06-26,,거짓,Private,Exclusive Offers Campaign,Perth,거짓,Australia,EM-14095,Eudokia Martin,Corporate,ID-2014-46756,FUR-BO-10004821,"Dania Corner Shelving, Traditional",Oceania,8313,2014-06-21,Western Australia,Travel,2014-07-14,0.1,0.00%,878.904,0,1
2014-06-26,,거짓,Commercial ,Exclusive Offers Campaign,Perth,거짓,Australia,EM-14095,Eudokia Martin,Corporate,ID-2014-46756,OFF-PA-10003654,"SanDisk Memo Slips, Recycled",Oceania,8314,2014-06-21,Western Australia,Prestige,2014-06-30,0.1,12.18%,76.005,9.255,1
2014-06-27,,거짓,Commercial ,Exclusive Offers Campaign,Wodonga,거짓,Australia,FM-14290,Frank Merwin,Corporate,IN-2014-64235,OFF-SU-10004236,"Stiletto Letter Opener, Steel",Oceania,191,2014-06-21,Victoria,Prestige,2014-08-04,0.1,25.44%,135.432,34.452,1
2014-06-27,,거짓,Commercial ,Exclusive Offers Campaign,Malang,거짓,Indonesia,AR-10405,Allen Rosenblatt,Corporate,ID-2014-39042,OFF-EN-10002119,"Ames Manila Envelope, Security-Tint",Southeast Asia,5060,2014-06-22,Jawa Timur,Business Signature,2014-08-19,0.47,0.00%,100.5039,0,1
2014-06-26,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Yangon,참,Myanmar (Burma),PK-19075,Pete Kriz,Consumer,IN-2014-40092,OFF-LA-10002765,"Harbour Creations Legal Exhibit Labels, Adjustable",Southeast Asia,9974,2014-06-23,Yangon,Business Signature,2014-07-15,0.17,0.00%,22.0365,0,1
2014-06-27,,거짓,Private,Exclusive Offers Campaign,Geelong,거짓,Australia,SB-20290,Sean Braxton,Corporate,ID-2014-33358,FUR-TA-10001633,"Bevis Wood Table, with Bottom Storage",Oceania,3283,2014-06-23,Victoria,Platinum,2014-08-20,0.3,0.00%,2614.689,0,1
2014-06-27,Compared Campaign,거짓,Private,Signup Bonus Campaign,Palembang,참,Indonesia,AB-10015,Aaron Bergman,Consumer,ID-2014-48583,FUR-FU-10002525,"Deflect-O Door Stop, Erganomic",Southeast Asia,5791,2014-06-23,Sumatera Selatan,Gold,2014-08-23,0.27,27.31%,372.9132,101.8332,1
2014-06-27,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Palembang,참,Indonesia,AB-10015,Aaron Bergman,Consumer,ID-2014-48583,OFF-AR-10000465,"Sanford Markers, Blue",Southeast Asia,5789,2014-06-23,Sumatera Selatan,Business Platinum,2014-07-30,0.27,0.00%,67.89,0,1
2014-06-27,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Palembang,참,Indonesia,AB-10015,Aaron Bergman,Consumer,ID-2014-48583,OFF-LA-10000732,"Novimex Round Labels, 5000 Label Set",Southeast Asia,5790,2014-06-23,Sumatera Selatan,Business Signature,2014-08-19,0.47,0.00%,10.5894,0,1
2014-06-27,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Palembang,참,Indonesia,AB-10015,Aaron Bergman,Consumer,ID-2014-48583,OFF-ST-10004857,"Smead Folders, Single Width",Southeast Asia,5792,2014-06-23,Sumatera Selatan,Prestige,2014-07-10,0.17,21.60%,72.708,15.708,1
2014-06-27,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Palembang,참,Indonesia,AB-10015,Aaron Bergman,Consumer,ID-2014-48583,OFF-ST-10002505,"Tenex Box, Wire Frame",Southeast Asia,5794,2014-06-23,Sumatera Selatan,Prestige,2014-08-24,0.17,21.54%,25.8462,5.5662,1
2014-06-27,Compared Campaign,거짓,Commercial ,Signup Bonus Campaign,Palembang,참,Indonesia,AB-10015,Aaron Bergman,Consumer,ID-2014-48583,OFF-SU-10004008,"Kleencut Letter Opener, Steel",Southeast Asia,5793,2014-06-23,Sumatera Selatan,Prestige,2014-07-22,0.47,5.66%,50.3712,2.8512,1
2014-06-29,,거짓,Private,Exclusive Offers Campaign,Canberra,거짓,Australia,SO-20335,Sean O'Donnell,Consumer,IN-2014-68617,FUR-CH-10002213,"Hon Executive Leather Armchair, Black",Oceania,890,2014-06-23,Australian Capital Territory,Premier Miles,2014-07-31,0.4,0.00%,822.852,0,1
2014-06-29,,거짓,Private,Exclusive Offers Campaign,Bandung,거짓,Indonesia,ML-18265,Muhammed Lee,Consumer,ID-2014-55226,FUR-FU-10001343,"Eldon Stacking Tray, Erganomic",Southeast Asia,6624,2014-06-23,Jawa Barat,Gold,2014-08-13,0.27,0.00%,87.9504,0,1
